#Date/Time of Update: 2018-05-09 10:16:09 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,14147,Teague,Marquis,,PG,,,2018-03-24,0,,,Y,,,,ASSIGNED_ROSTER,,46080 salary starting in 2017 on a 0 year contract,null,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203104.png
,9091,Teague,Jeff,0,PG,"6'2""",189,1988-06-10,29,"Indianapolis, IN",USA,N,Pike,Wake Forest University,Teague0,ASSIGNED_ROSTER,2009 by ATL with pick 19 in round 1 (19 overall),19000000 salary starting in 2017 on a 3 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201952.png
,9438,Teletovic,Mirza,35,PF,"6'9""",242,1985-09-15,32,Mostar,Bosnia and Herzegovina,N,,,,UFA,,,null,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203141.png
,9525,Temple,Garrett,17,SG,"6'6""",195,1986-05-08,32,"Baton Rouge, LA",USA,N,Louisiana State University Laboratory School,Louisiana State University,GTemp14,ASSIGNED_ROSTER,,8000000 salary starting in 2017 on a 3 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png
,13761,Teodosic,Milos,4,PG,"6'5""",196,1987-03-19,31,Valjevo,Serbia,Y,,,,ASSIGNED_ROSTER,,6000000 salary starting in 2017 on a 2 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628462.png
,9243,Terry,Jason,3,SG,"6'2""",185,1977-09-15,40,"Seattle, WA",USA,N,Franklin,University of Arizona,jasonterry31,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 1 year contract,R,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1891.png
,13777,Theis,Daniel,27,PF,"6'9""",243,1992-04-04,26,Salzgitter,Germany,N,,,dtheis10,ASSIGNED_ROSTER,,815615 salary starting in 2017 on a 2 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png
,13925,Thibodeau,Tom,,C,,,2018-01-27,0,,,N,,,,ASSIGNED_OTHER,,,null,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1301.png
,9382,Thomas,Lance,42,SF,"6'8""",235,1988-04-24,30,"Brooklyn, NY",USA,N,Saint Benedict's Preparatory School,Duke University,,ASSIGNED_ROSTER,,6655325 salary starting in 2017 on a 4 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202498.png
,9101,Thomas,Isaiah,3,PG,"5'9""",185,1989-02-06,29,"Tacoma, WA",USA,N,South Kent School,University of Washington,Isaiah_Thomas,ASSIGNED_ROSTER,2011 by SAC with pick 30 in round 2 (60 overall),6261395 salary starting in 2017 on a 4 year contract,L,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202738.png
,9169,Thompson,Tristan,13,PF,"6'9""",238,1991-03-13,27,Toronto,Canada,N,Findlay College Prep,University of Texas at Austin,RealTristan13,ASSIGNED_ROSTER,2011 by CLE with pick 4 in round 1 (4 overall),16400000 salary starting in 2017 on a 5 year contract,L,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png
,9221,Thompson,Klay,11,SG,"6'7""",215,1990-02-08,28,"Los Angeles, CA",USA,N,,Washington State University,KlayThompson,ASSIGNED_ROSTER,2011 by GSW with pick 11 in round 1 (11 overall),17826150 salary starting in 2017 on a 4 year contract,R,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202691.png
,9416,Thompson,Hollis,31,SG,,,1991-04-03,27,"Pasadena, CA",USA,N,Loyola,Georgetown University,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203138.png
,9501,Thompson,Jason,1,C,"6'11""",250,1986-07-21,31,"Camden, NJ",USA,N,Lenape,Rider University,jtthekid,UFA,2008 by SAC with pick 12 in round 1 (12 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201574.png
,9532,Thornton,Marcus,15,SG,,,1987-06-04,30,"Baton Rouge, LA",USA,N,Tara,Louisiana State University,OfficialMT23,ASSIGNED_MINORS,2009 by MIA with pick 13 in round 2 (43 overall),46080 salary starting in 2017 on a 0 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626194.png
,13857,Thornwell,Sindarius,,PG,"6'5""",215,1994-11-15,23,"Lancaster, SC",USA,Y,Oak Hill Academy,University of South Carolina,Sin_City_803,ASSIGNED_ROSTER,2017 by MIL with pick 18 in round 2 (48 overall),815615 salary starting in 2017 on a 3 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628414.png
,11739,Tobey,Mike,10,C,,,1994-10-10,23,"Monroe, NY",USA,N,Blair Academy,University of Virginia,miketobey10,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627861.png
,9208,Tolliver,Anthony,43,PF,"6'8""",240,1985-06-01,32,"Springfield, MO",USA,N,Kickapoo,Creighton University,ATolliver44,ASSIGNED_ROSTER,,3290000 salary starting in 2017 on a 1 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201229.png
,9201,Toupane,Axel,6,SF,"6'7""",210,1992-07-23,25,Mulhouse,France,N,,,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626253.png
,9346,Towns,Karl-Anthony,32,C,"7'0""",248,1995-11-15,22,"Edison, NJ",USA,N,St. Joseph High School,University of Kentucky,KarlTowns,ASSIGNED_ROSTER,2015 by MIN with pick 1 in round 1 (1 overall),6216840 salary starting in 2017 on a 4 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png
,13918,Triano,Jay,,C,,,2018-01-28,0,,,N,,,,ASSIGNED_ROSTER,,,null,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2472.png
,9430,Tucker,P.J.,4,SF,"6'6""",245,1985-05-05,33,"Raleigh, NC",USA,N,Enloe,University of Texas at Austin,,ASSIGNED_ROSTER,2006 by TOR with pick 5 in round 2 (35 overall),7590035 salary starting in 2017 on a 4 year contract,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png
,9104,Turner,Evan,1,SF,"6'7""",220,1988-10-27,29,"Chicago, IL",USA,N,St. Joseph,Ohio State University,thekidet,ASSIGNED_ROSTER,2010 by PHI with pick 2 in round 1 (2 overall),17131148 salary starting in 2017 on a 4 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202323.png
,9252,Turner,Myles,33,C,"6'11""",255,1996-03-24,22,"Bedford, TX",USA,N,Trinity,University of Texas at Austin,Original_Turner,ASSIGNED_ROSTER,2015 by IND with pick 11 in round 1 (11 overall),2569920 salary starting in 2017 on a 4 year contract,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png
,11927,Udoh,Ekpe,33,C,"6'10""",245,1987-05-20,31,"Edmond, OK",USA,N,Sante Fe,Baylor University,EkpeUdoh,ASSIGNED_ROSTER,2010 by GSW with pick 6 in round 1 (6 overall),3200000 salary starting in 2017 on a 2 year contract,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202327.png
,9541,Udrih,Beno,19,G,"6'3""",205,1982-07-05,35,Celje,Slovenia,N,,,BenoUdrih1,UFA,2004 by SAS with pick 28 in round 1 (28 overall),,L,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2757.png
,10145,Ulis,Tyler,8,PG,"5'10""",160,1996-01-05,22,"Detroit, MI",USA,N,Marian Catholic,University of Kentucky,,ASSIGNED_ROSTER,2016 by PHX with pick 4 in round 2 (34 overall),1312611 salary starting in 2017 on a 4 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627755.png
,11993,Uthoff,Jarrod,,SF,"6'9""",221,1993-05-19,25,"Cedar Rapids, IA",USA,N,Jefferson,University of Iowa,Mr_Uthoff,ASSIGNED_ROSTER,,,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627784.png
,9491,Valanciunas,Jonas,17,C,"7'0""",255,1992-05-06,26,Utena,Lithuania,N,,,JValanciunas,ASSIGNED_ROSTER,2011 by TOR with pick 5 in round 1 (5 overall),15460674 salary starting in 2017 on a 4 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202685.png
,10157,Valentine,Denzel,45,SF,"6'6""",214,1993-11-16,24,"Lansing, MI",USA,N,Sexton,Michigan State University,denzelvalentine,ASSIGNED_ROSTER,2016 by CHI with pick 14 in round 1 (14 overall),2186400 salary starting in 2017 on a 3 year contract,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627756.png
,13926,Van Gundy,Stan,,C,,,2018-01-28,0,,,N,,,,ASSIGNED_ROSTER,,,null,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1277.png
,10124,VanVleet,Fred,23,PG,"6'0""",195,1994-02-25,24,"Rockford, IL",USA,N,Auburn,Wichita State University,FredVanVleet,ASSIGNED_ROSTER,,1312611 salary starting in 2017 on a 2 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png
,9326,Vasquez,Greivis,21,PG,,,1987-01-16,31,Caracas,Venezuela,N,Montrose Christian School,University of Maryland,greivisvasquez,UFA,2010 by MEM with pick 28 in round 1 (28 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202349.png
,9333,Vaughn,Rashad,20,SG,"6'6""",202,1996-08-13,21,"Minneapolis, MN",USA,N,Findlay Prep,"University of Nevada, Las Vegas",ShowtimeMr1,ASSIGNED_ROSTER,,,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626173.png
,9181,Villanueva,Charlie,3,PF,"6'11""",232,1984-08-24,33,"Queens, NY",USA,N,Blair Academy,University of Connecticut,,UFA,2005 by TOR with pick 7 in round 1 (7 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101111.png
,9451,Vonleh,Noah,21,PF,"6'9""",245,1995-08-23,22,"Haverhill, MA",USA,N,New Hampton School,Indiana University,NoahVonleh,ASSIGNED_ROSTER,2014 by CHA with pick 9 in round 1 (9 overall),3505233 salary starting in 2017 on a 4 year contract,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203943.png
,9412,Vucevic,Nikola,9,C,"7'0""",260,1990-10-24,27,Morges,Switzerland,N,Stoneridge Preparatory School,University of Southern California,NikolaVucevic,ASSIGNED_ROSTER,2011 by PHI with pick 16 in round 1 (16 overall),12250000 salary starting in 2017 on a 4 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png
,9380,Vujacic,Sasha,18,SG,"6'7""",195,1984-03-08,34,Maribor,Slovenia,N,,,SashaVujacic,ASSIGNED_ROSTER,,,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2756.png
,9315,Wade,Dwyane,9,SG,"6'4""",220,1982-01-16,36,"Chicago, IL",USA,N,Richards,Marquette University,DwyaneWade,ASSIGNED_ROSTER,2003 by MIA with pick 5 in round 1 (5 overall),2328652 salary starting in 2017 on a 1 year contract,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2548.png
,9384,Waiters,Dion,11,SG,"6'4""",215,1991-12-10,26,"Philadelphia, PA",USA,N,Burlington Life Center Academy,Syracuse University,dionwaiters3,ASSIGNED_ROSTER,2012 by CLE with pick 4 in round 1 (4 overall),11000000 salary starting in 2017 on a 4 year contract,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203079.png
,9129,Walker,Kemba,15,PG,"6'1""",184,1990-05-08,28,"Bronx, NY",USA,N,Rice,University of Connecticut,KembaWalker,ASSIGNED_ROSTER,,12000000 salary starting in 2017 on a 4 year contract,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202689.png
,9522,Wall,John,2,PG,"6'4""",210,1990-09-06,27,"Raleigh, NC",USA,N,Word of God Academy,University of Kentucky,JohnWall,ASSIGNED_ROSTER,2010 by WAS with pick 1 in round 1 (1 overall),0 salary starting in 2017 on a 5 year contract,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202322.png
,13948,Wallace,Tyrone,12,SG,"6'5""",198,1994-06-10,23,"Bakersfield, CA",USA,Y,Bakersfield,University of California,,ASSIGNED_MINORS,2016 by UTA with pick 30 in round 2 (60 overall),0 salary starting in 2017 on a 0 year contract,L,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627820.png
,13913,Walton,Luke,,C,,,2018-01-28,0,"San Diego, CA",USA,N,University,University of Arizona,,ASSIGNED_ROSTER,,,R,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204012.png
,13802,Walton Jr.,Derrick,14,PG,"6'1""",185,1995-04-01,23,"Detroit, MI",USA,N,Chandler Park Academy,University of Michigan,DerrickWalton10,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 0 year contract,null,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628476.png
,14132,Warney,Jameel,,F,,,2018-03-11,0,,,Y,,,,ASSIGNED_ROSTER,,,null,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627866.png
,9433,Warren,TJ,12,SF,"6'8""",215,1993-09-05,24,"Durham, NC",USA,N,Brewster Academy,North Carolina State University,tonywarrenjr,ASSIGNED_ROSTER,2014 by PHX with pick 14 in round 1 (14 overall),3152931 salary starting in 2017 on a 4 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png
,9410,Watson,CJ,32,PG,"6'2""",175,1984-04-17,34,"Las Vegas, NV",USA,N,Bishop Gorman,University of Tennessee,quietstorm_32,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201228.png
,14127,Wear,Travis,21,F,"6'10""",225,1990-09-20,27,,,N,,,,ASSIGNED_ROSTER,,155734 salary starting in 2017 on a 1 year contract,null,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204037.png
,13960,Webb III,James,,F,"6'9""",202,1993-08-17,24,"Augusta, GA",USA,Y,Oaks Virtual,Boise State University,,ASSIGNED_MINORS,,0 salary starting in 2017 on a 0 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627821.png
,9320,Weber,Briante,22,PG,,,1992-12-28,25,"Chesapeake, VA",USA,N,Great Bridge,Virginia Commonwealth University,Sir_deuce2,ASSIGNED_MINORS,,,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627362.png
,9543,Weems,Sonny,,SG,,,1986-07-08,31,"West Memphis, AR",USA,N,West Memphis,University of Arkansas,Sonny13,UFA,2008 by CHI with pick 9 in round 2 (39 overall),,R,,,,
,9479,West,David,3,PF,"6'9""",250,1980-08-29,37,"Teaneck, NJ",USA,N,Garner,Xavier University,D_West30,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 1 year contract,R,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2561.png
,9387,Westbrook,Russell,0,PG,"6'3""",200,1988-11-12,29,"Long Beach, CA",USA,N,Leuzinger,"University of California, Los Angeles",russwest44,ASSIGNED_ROSTER,,28530608 salary starting in 2017 on a 3 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png
,11706,White,Okaro,15,F,"6'8""",215,1992-08-11,25,"Clearwater, FL",USA,N,Clearwater,Florida State University,,ASSIGNED_ROSTER,,74159 salary starting in 2017 on a 0 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627855.png
,13755,White,Derrick,4,PG,"6'4""",190,1994-07-02,23,"Parker, CO",USA,N,Legend,University of Colorado,Dwhite921,ASSIGNED_ROSTER,2017 by SAS with pick 29 in round 1 (29 overall),1404600 salary starting in 2017 on a 2 year contract,R,106,SAS,San Antonio,Spurs,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png
,9660,Whitehead,Isaiah,15,PG,"6'4""",213,1995-03-08,23,"Brooklyn, NY",USA,N,Abraham Lincoln,Seton Hall University,,ASSIGNED_ROSTER,2016 by UTA with pick 12 in round 2 (42 overall),1312611 salary starting in 2017 on a 4 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627785.png
,13773,White III,Andrew,3,C,"6'7""",210,1993-06-16,24,"Richmond, VA",USA,Y,Miller School of Albemarle,Syracuse University,AndrewWhite03,ASSIGNED_MINORS,,0 salary starting in 2017 on a 0 year contract,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628510.png
,9312,Whiteside,Hassan,21,C,"7'0""",265,1989-06-13,28,"Gastonia, NC",USA,N,The Patterson School,Marshall University,youngwhiteside,ASSIGNED_ROSTER,2010 by SAC with pick 3 in round 2 (33 overall),23775506 salary starting in 2017 on a 4 year contract,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202355.png
,9259,Whittington,Shayne,42,PF,"6'11""",250,1991-03-27,27,"Paw Paw, MI",USA,N,Lawrence,Western Michigan University,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203963.png
,9342,Wiggins,Andrew,22,SG,"6'8""",202,1995-02-23,23,Toronto,Canada,N,Huntington Prep,University of Kansas,22wiggins,ASSIGNED_ROSTER,2014 by CLE with pick 1 in round 1 (1 overall),7574323 salary starting in 2017 on a 4 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png
,9266,Wilcox,CJ,23,SG,"6'5""",195,1990-12-30,27,"Pleasant Grove, UT",USA,N,Pleasant Grove,University of Washington,UCjwilcox23W,ASSIGNED_ROSTER,2014 by LAC with pick 28 in round 1 (28 overall),43059 salary starting in 2017 on a 0 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203912.png
,13800,Wiley,Jacob,21,SF,,,1994-09-04,23,"Bellevue, WA",USA,Y,Newport,Eastern Washington University,Jwiley_24,ASSIGNED_MINORS,,0 salary starting in 2017 on a 0 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628451.png
,13797,Wilkins,Damien,12,SG,,,1980-01-11,38,"Washington, NC",USA,N,Dr. Phillips,University of Georgia,dwilkins3000,UFA,,,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2863.png
,9287,Williams,Lou,23,SG,"6'1""",175,1986-10-27,31,"Memphis, TN",USA,N,South Gwinnett,,TeamLou23,ASSIGNED_ROSTER,2005 by PHI with pick 15 in round 2 (45 overall),7000000 salary starting in 2017 on a 3 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101150.png
,9134,Williams,Marvin,2,PF,"6'9""",237,1986-06-19,31,"Bremerton, WA",USA,N,Bremerton,University of North Carolina,,ASSIGNED_ROSTER,2005 by ATL with pick 2 in round 1 (2 overall),13168750 salary starting in 2017 on a 4 year contract,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101107.png
,9441,Williams,Alan,15,PF,"6'8""",265,1993-01-28,25,"Phoenix, AZ",USA,N,North,"University of California, Santa Barbara",alantwilliams,ASSIGNED_ROSTER,,6000000 salary starting in 2017 on a 3 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626210.png
,11973,Williams,C.J.,9,SG,"6'5""",230,1990-02-06,28,"Fayetteville, NC",USA,N,Jack Britt,North Carolina State University,,ASSIGNED_MINORS,,13824 salary starting in 2017 on a 0 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203710.png
,11414,Williams,Troy,5,SF,"6'7""",218,1994-12-29,23,"Hampton, VA",USA,N,Oak Hill Academy,Indiana University,troywilliams_,ASSIGNED_ROSTER,,222476 salary starting in 2017 on a 2 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627786.png
